GasDate,FacilityName,FacilityId,FacilityType,Demand,Supply,TransferIn,TransferOut,HeldInStorage,CushionGasStorage,State,LocationName,LocationId,LastUpdated
2026/07/15,EO4PL,540055,PIPE,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 10:35:56
2026/07/15,Eurombah Creek,540089,PROD,0.000,145.189,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/20 11:33:21
2026/07/15,Fairview,540070,PROD,0.000,288.371,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 10:58:06
2026/07/15,GLNG (Curtis Island),544276,LNGEXPORT,760.334,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/16 10:43:06
2026/07/15,GLNG Pipeline,540092,PIPE,760.334,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/16 10:43:06
2026/07/15,GLNG Pipeline,540092,PIPE,0.000,419.567,348.525,0.751,,,QLD,Regional - QLD,590001,2026/07/16 10:35:56
2026/07/15,Hallett,555029,BBGPG,0.000,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/16 11:31:05
2026/07/15,Hunter Power Station,523210,BBGPG,0.003,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/16 12:47:33
2026/07/15,ICF,530071,COMPRESSOR,0.000,0.000,12.700,12.700,,,VIC,Iona Hub,530016,2026/07/16 08:35:03
2026/07/15,Iona UGS,530042,STOR,31.763,180.140,0.000,0.000,18966.539,0.000,VIC,Iona Hub,530016,2026/07/16 08:30:03
2026/07/15,Jeerelang,533161,BBGPG,0.051,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/20 11:00:12
2026/07/15,Jordan,540088,PROD,0.000,333.181,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 10:35:56
2026/07/15,Katherine Power Station,580233,BBGPG,0.332,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/16 12:47:33
2026/07/15,Kenya,540075,PROD,0.000,126.981,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 10:35:56
2026/07/15,Kincora,544253,PROD,0.000,3.601,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:47:33
2026/07/15,KKLP,523209,PIPE,0.003,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/16 12:47:33
2026/07/15,Kogan North,540061,PROD,0.000,3.801,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:47:33
2026/07/15,Ladbroke Grove PS,555086,BBGPG,9.116,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/16 12:47:33
2026/07/15,Lang Lang,530039,PROD,0.000,11.020,0.000,0.000,,,VIC,Gippsland,590009,2026/07/16 10:34:07
2026/07/15,Laverton,533201,BBGPG,0.001,0.000,0.000,0.000,,,VIC,Geelong,590005,2026/07/20 11:00:12
2026/07/15,Longford,530040,PROD,0.000,605.954,0.000,0.000,,,VIC,Longford Hub,530015,2026/07/16 08:38:24
2026/07/15,Loy Yang B,533163,BBGPG,0.000,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/16 11:01:08
2026/07/15,LYB Transmission Pipeline,535023,PIPE,0.000,0.000,0.018,0.000,,,VIC,Gippsland,590009,2026/07/16 11:01:08
2026/07/15,MAPS,550054,PIPE,35.139,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/07/16 11:31:05
2026/07/15,MAPS,550054,PIPE,0.000,36.488,142.777,0.000,,,SA,Moomba Hub,550017,2026/07/16 11:31:05
2026/07/15,MAPS,550054,PIPE,182.666,0.000,9.603,0.000,,,SA,Regional - SA,590013,2026/07/16 11:31:05
2026/07/15,McArthur River Mine,580220,BBGPG,0.544,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/16 09:59:07
2026/07/15,MCF,550050,COMPRESSOR,0.000,0.000,0.000,0.000,,,SA,Moomba Hub,550017,2026/07/16 12:47:33
2026/07/15,Mereenie,580040,PROD,0.000,26.646,0.000,0.000,,,NT,Regional - NT,590017,2026/07/16 12:18:34
2026/07/15,Meridian,540064,PROD,0.000,44.698,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 09:39:01
2026/07/15,Mintaro Power Station,555031,BBGPG,0.000,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/16 11:31:05
2026/07/15,Moomba,550045,PROD,0.000,230.100,0.000,0.000,,,SA,Moomba Hub,550017,2026/07/20 13:07:18
2026/07/15,Moomba Storage,550046,STOR,0.000,5.500,0.000,0.000,6375.800,0.000,SA,Moomba Hub,550017,2026/07/20 13:07:18
2026/07/15,Mortlake PS,530063,BBGPG,60.830,0.000,0.000,0.000,,,VIC,Regional - VIC,590012,2026/07/16 07:20:00
2026/07/15,MPL,530061,PIPE,0.000,0.000,36.613,0.000,,,VIC,Iona Hub,530016,2026/07/16 07:20:00
2026/07/15,MPL,530061,PIPE,60.830,0.000,0.000,0.000,,,VIC,Regional - VIC,590012,2026/07/16 07:20:00
2026/07/15,MRP,580100,PIPE,0.544,0.000,0.544,0.000,,,NT,Regional - NT,590017,2026/07/16 09:59:07
2026/07/15,MSP,520053,PIPE,141.456,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/16 12:47:33
2026/07/15,MSP,520053,PIPE,0.000,0.000,112.174,4.000,,,SA,Moomba Hub,550017,2026/07/16 12:47:33
2026/07/15,MSP,520053,PIPE,49.229,0.000,0.000,3.944,,,NSW,Regional - NSW,590011,2026/07/16 12:47:33
2026/07/15,MSP,520053,PIPE,18.958,0.000,0.000,0.000,,,NSW,Regional - ACT,590015,2026/07/16 12:47:33
2026/07/15,MSP,520053,PIPE,0.000,0.000,26.212,0.000,,,NSW,Culcairn,590016,2026/07/16 12:47:33
2026/07/15,Newport,533171,BBGPG,0.012,0.000,0.000,0.000,,,VIC,Melbourne,590008,2026/07/20 11:00:12
2026/07/15,NGP,580050,PIPE,0.000,0.000,19.693,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:01:15
2026/07/15,NGP,580050,PIPE,0.000,0.000,24.367,42.186,,,NT,Regional - NT,590017,2026/07/16 12:01:15
2026/07/15,NGS,520060,STOR,0.260,0.426,0.000,0.000,903.852,76.793,NSW,Sydney,520008,2026/07/16 09:14:28
2026/07/15,Oakey PS,544095,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:47:33
2026/07/15,Orana,540084,PROD,0.000,164.690,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/20 11:33:21
2026/07/15,Orbost,530041,PROD,0.000,74.455,0.000,0.000,,,VIC,Regional - VIC,590012,2026/07/16 12:01:05
2026/07/15,Orica,544011,BBLARGE,10.186,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:01:08
2026/07/15,Orica (Kooragang Island),523206,BBLARGE,39.680,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/16 13:00:00
2026/07/15,Osborne,555033,BBGPG,36.577,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/16 11:31:05
2026/07/15,Otway,530044,PROD,0.000,145.090,0.000,0.000,,,VIC,Iona Hub,530016,2026/07/16 10:35:44
2026/07/15,Owen Springs Power Station,580235,BBGPG,1.302,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/16 06:41:03
2026/07/15,Palm Valley,580060,PROD,0.000,5.791,0.000,0.000,,,NT,Regional - NT,590017,2026/07/16 12:18:34
2026/07/15,PCA,550052,PIPE,0.000,17.252,33.858,0.964,,,VIC,Iona Hub,530016,2026/07/16 14:20:00
2026/07/15,PCA,550052,PIPE,22.087,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/07/16 14:20:00
2026/07/15,PCA,550052,PIPE,0.000,0.000,0.000,16.944,,,VIC,Regional - VIC,590012,2026/07/16 14:20:00
2026/07/15,PCA,550052,PIPE,14.935,0.000,0.000,9.586,,,SA,Regional - SA,590013,2026/07/16 14:20:00
2026/07/15,PCI,530060,PIPE,0.000,158.013,0.964,158.977,,,VIC,Iona Hub,530016,2026/07/16 13:20:01
2026/07/15,Peat,540065,PROD,0.000,11.976,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/20 11:33:21
2026/07/15,Pelican Point Power Station,555089,BBGPG,41.156,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/16 14:20:00
2026/07/15,Phosphate Hill,544081,BBLARGE,25.645,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:47:33
2026/07/15,Pipeline Compression Station,544279,COMPRESSOR,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 10:43:06
2026/07/15,PVP,580070,PIPE,1.828,0.000,2.015,0.000,,,NT,Regional - NT,590017,2026/07/16 06:41:03
2026/07/15,QCLNG LNG Plant,544272,LNGEXPORT,1376.159,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/16 10:35:56
2026/07/15,QGP,540058,PIPE,0.000,0.000,32.107,0.000,,,QLD,Wallumbilla Hub,540032,2026/07/16 12:01:08
2026/07/15,QGP,540058,PIPE,136.304,24.347,76.874,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:01:08
2026/07/15,Quarantine Power Station,555087,BBGPG,14.278,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/16 11:31:05
2026/07/15,Queensland Aluminia,544012,BBLARGE,34.466,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:01:08
2026/07/15,RBP,540057,PIPE,0.000,0.000,0.000,10.401,,,QLD,Wallumbilla Hub,540032,2026/07/16 12:47:33
2026/07/15,RBP,540057,PIPE,4.501,31.383,48.348,7.846,,,QLD,Regional - QLD,590001,2026/07/16 12:47:33
2026/07/15,RBP,540057,PIPE,56.219,0.000,0.000,0.000,,,QLD,Brisbane,590002,2026/07/16 12:47:33
2026/07/15,RCWP,540102,PIPE,0.000,0.000,0.198,0.000,,,QLD,Wallumbilla Hub,540032,2026/07/16 12:47:33
2026/07/15,RCWP,540102,PIPE,0.000,0.000,31.400,30.847,,,QLD,Regional - QLD,590001,2026/07/16 12:47:33
2026/07/15,Reedy Creek,540085,PROD,0.000,199.247,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/20 11:33:21
2026/07/15,RMNGPF,640011,PROD,0.000,16.900,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 09:53:56
2026/07/15,RNMGP,640012,PIPE,0.000,16.900,0.000,16.900,,,QLD,Regional - QLD,590001,2026/07/16 09:53:56
2026/07/15,RNP,640009,PIPE,0.000,24.214,0.000,24.214,,,QLD,Regional - QLD,590001,2026/07/16 12:01:10
2026/07/15,Rolleston,540073,PROD,0.000,8.880,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:01:08
2026/07/15,Roma,540095,PROD,0.000,156.327,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 10:58:11
2026/07/15,Roma North,544260,PROD,0.000,24.214,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:01:16
2026/07/15,Roma Power Station,540120,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 13:15:58
2026/07/15,Ron Goodin Power Station,580234,BBGPG,0.000,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/16 06:41:03
2026/07/15,RPL,540110,PIPE,0.071,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 13:15:58
2026/07/15,Ruby Jo,540082,PROD,0.000,425.628,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 10:35:56
2026/07/15,RUGS,540040,STOR,0.000,5.138,0.000,0.000,15221.608,0.000,QLD,Regional - QLD,590001,2026/07/16 10:58:11
2026/07/15,Scotia,540072,PROD,0.000,103.536,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 10:58:11
2026/07/15,SEPS,550061,PIPE,7.566,0.000,7.593,0.000,,,SA,Regional - SA,590013,2026/07/16 11:32:05
2026/07/15,SESA,550060,PIPE,0.000,0.000,16.943,0.000,,,VIC,Regional - VIC,590012,2026/07/16 12:47:33
2026/07/15,SESA,550060,PIPE,9.116,0.000,0.000,7.594,,,SA,Regional - SA,590013,2026/07/16 12:47:33
2026/07/15,Shoalhaven Starches Cogeneration Plant,523203,BBLARGE,21.349,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/16 13:19:25
2026/07/15,Smithfield Energy Facility,522004,BBGPG,2.206,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/16 12:04:10
2026/07/15,Snapper Point,555090,BBGPG,0.001,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/16 11:31:05
2026/07/15,Somerton,533174,BBGPG,9.570,0.000,0.000,0.000,,,VIC,Melbourne,590008,2026/07/20 11:00:12
2026/07/15,Spring Gully,540066,PROD,0.000,53.939,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/20 11:33:21
2026/07/15,SSP,540103,PIPE,0.000,6.470,0.000,6.470,,,QLD,Regional - QLD,590001,2026/07/16 09:45:20
2026/07/15,SSSF,540062,STOR,0.000,6.300,0.000,0.000,8782.542,0.000,QLD,Regional - QLD,590001,2026/07/16 09:45:20
2026/07/15,Strathblane,540067,PROD,0.000,47.768,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/20 11:33:21
2026/07/15,Swanbank Power Station,544104,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Brisbane,590002,2026/07/16 12:47:33
2026/07/15,SWQP,540060,PIPE,0.000,0.000,307.708,170.629,,,QLD,Wallumbilla Hub,540032,2026/07/16 12:47:33
2026/07/15,SWQP,540060,PIPE,0.000,0.000,0.000,86.421,,,QLD,Ballera,540078,2026/07/16 12:47:33
2026/07/15,SWQP,540060,PIPE,0.000,193.602,0.000,250.951,,,SA,Moomba Hub,550017,2026/07/16 12:47:33
2026/07/15,SWQP,540060,PIPE,0.115,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:47:33
2026/07/15,Talinga,540076,PROD,0.000,85.969,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/20 11:33:21
2026/07/15,Tallawarra,522002,BBGPG,0.000,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/16 11:00:04
2026/07/15,Tallawarra Pipeline,523201,PIPE,0.000,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/16 11:00:04
2026/07/15,Taloona,540068,PROD,0.000,41.509,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/20 11:33:21
2026/07/15,Tanami GP,580210,PIPE,6.002,0.000,6.200,0.000,,,NT,Regional - NT,590017,2026/07/16 12:02:00
2026/07/15,TGP,570050,PIPE,0.000,0.000,90.556,59.562,,,VIC,Longford Hub,530015,2026/07/17 12:01:00
2026/07/15,TGP,570050,PIPE,48.802,0.000,0.000,0.000,,,TAS,Regional - TAS,590014,2026/07/17 12:01:00
2026/07/15,Tipton,540051,PROD,0.000,38.655,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:30:07
2026/07/15,Torrens Island PS,555041,BBGPG,78.786,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/16 11:31:05
2026/07/15,Uranquinty Power Station,522047,BBGPG,3.776,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/16 12:47:33
2026/07/15,Valley Power GPG,535024,BBGPG,0.000,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/16 11:01:08
2026/07/15,VicHub,532005,PIPE,0.000,0.000,51.269,51.269,,,VIC,Longford Hub,530015,2026/07/16 12:01:19
2026/07/15,VTS,530110,PIPE,0.000,383.263,110.861,0.001,,,VIC,Longford Hub,530015,2026/07/20 11:00:12
2026/07/15,VTS,530110,PIPE,0.000,137.805,88.506,0.000,,,VIC,Iona Hub,530016,2026/07/20 11:00:12
2026/07/15,VTS,530110,PIPE,12.850,0.000,0.000,0.000,,,VIC,Western,590004,2026/07/20 11:00:12
2026/07/15,VTS,530110,PIPE,67.156,0.000,0.000,0.000,,,VIC,Geelong,590005,2026/07/20 11:00:12
2026/07/15,VTS,530110,PIPE,48.522,0.000,0.000,0.000,,,VIC,Ballarat,590006,2026/07/20 11:00:12
2026/07/15,VTS,530110,PIPE,71.433,0.000,0.000,0.000,,,VIC,Northern,590007,2026/07/20 11:00:12
2026/07/15,VTS,530110,PIPE,444.509,0.028,0.000,0.000,,,VIC,Melbourne,590008,2026/07/20 11:00:12
2026/07/15,VTS,530110,PIPE,51.080,0.000,8.410,0.018,,,VIC,Gippsland,590009,2026/07/20 11:00:12
2026/07/15,VTS,530110,PIPE,0.000,0.000,0.000,26.212,,,NSW,Culcairn,590016,2026/07/20 11:00:12
2026/07/15,Wallumbilla Compression Station,544280,COMPRESSOR,0.000,0.000,0.000,0.000,,,QLD,Wallumbilla Hub,540032,2026/07/16 10:43:06
2026/07/15,WCFA,540045,COMPRESSOR,0.000,0.000,169.083,169.083,,,QLD,Wallumbilla Hub,540032,2026/07/16 12:47:33
2026/07/15,WCFB,540046,COMPRESSOR,0.000,0.000,128.224,128.224,,,QLD,Wallumbilla Hub,540032,2026/07/16 12:47:33
2026/07/15,Weddell Power Station,580232,BBGPG,9.491,0.000,0.000,0.000,,,NT,Darwin,580001,2026/07/16 12:47:33
2026/07/15,WGP,540091,PIPE,1376.159,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/16 10:35:56
2026/07/15,WGP,540091,PIPE,0.000,1310.581,59.672,0.000,,,QLD,Regional - QLD,590001,2026/07/16 10:35:56
2026/07/15,Whyalla Steelworks,555085,BBLARGE,6.285,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/16 11:31:05
2026/07/15,Windibri,540069,PROD,0.000,98.698,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 10:35:56
2026/07/15,Woleebee Creek,540087,PROD,0.000,634.221,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 10:35:56
2026/07/15,WPP,580030,PIPE,9.491,3.346,6.150,0.000,,,NT,Darwin,580001,2026/07/16 12:47:33
2026/07/15,Yarwun,544282,BBGPG,73.729,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:01:08
2026/07/15,Yelcherr,580180,PROD,0.000,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/16 12:47:33
2026/07/15,Yellowbank,540074,PROD,0.000,12.217,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/16 12:01:08
2026/07/16,Adelaide Brighton,555091,BBLARGE,0.180,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/07/17 13:00:00
2026/07/16,AGP,580010,PIPE,26.762,0.000,0.000,0.119,,,NT,Darwin,580001,2026/07/17 12:46:32
2026/07/16,AGP,580010,PIPE,9.992,31.982,40.360,35.851,,,NT,Regional - NT,590017,2026/07/17 12:46:32
2026/07/16,APLNG Pipeline,540093,PIPE,1683.116,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/21 11:36:34
2026/07/16,APLNG Pipeline,540093,PIPE,0.000,1352.733,515.592,173.087,,,QLD,Regional - QLD,590001,2026/07/21 11:36:34
2026/07/16,Arcadia,540101,PROD,0.000,89.676,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 10:13:17
2026/07/16,ATGP,640013,PIPE,0.000,43.409,0.000,43.409,,,QLD,Regional - QLD,590001,2026/07/17 12:01:30
2026/07/16,ATHENA,535014,PROD,0.000,17.340,0.000,0.000,,,VIC,Iona Hub,530016,2026/07/21 10:00:13
2026/07/16,Atlas,544261,PROD,0.000,43.409,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 12:01:34
2026/07/16,Atlas East Central Processing Facility,640008,PROD,0.000,31.360,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 10:04:01
2026/07/16,Atlas to Reedy Creek Pipeline,640007,PIPE,0.000,31.359,0.000,31.901,,,QLD,Regional - QLD,590001,2026/07/17 12:46:32
2026/07/16,Australia Pacific LNG,544273,LNGEXPORT,1683.115,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/17 12:00:25
2026/07/16,Australian Paper (Opal),535021,BBLARGE,10.617,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/20 11:00:12
2026/07/16,B1PL,540077,PIPE,0.035,40.393,0.000,41.990,,,QLD,Regional - QLD,590001,2026/07/17 11:01:11
2026/07/16,B2PL,540071,PIPE,0.000,55.382,5.007,60.717,,,QLD,Regional - QLD,590001,2026/07/17 12:30:15
2026/07/16,Bairnsdale Power Station,535020,BBGPG,0.000,0.000,0.000,0.000,,,VIC,Regional - VIC,590012,2026/07/17 11:01:13
2026/07/16,BCF,540047,COMPRESSOR,0.000,0.000,78.000,78.000,,,QLD,Regional - QLD,590001,2026/07/21 12:48:06
2026/07/16,Bell Bay CCGT,577016,BBGPG,40.324,0.000,0.000,0.000,,,TAS,Regional - TAS,590014,2026/07/18 12:01:00
2026/07/16,Bell Bay GGT,577014,BBGPG,0.000,0.000,0.000,0.000,,,TAS,Regional - TAS,590014,2026/07/18 12:01:00
2026/07/16,Bell Bay OCGT,577015,BBGPG,0.001,0.000,0.000,0.000,,,TAS,Regional - TAS,590014,2026/07/18 12:01:00
2026/07/16,Bellevue,540083,PROD,0.000,152.512,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 10:35:45
2026/07/16,BGP,580020,PIPE,0.292,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/07/17 12:46:32
2026/07/16,BlueScope,523204,BBLARGE,11.660,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/17 12:01:05
2026/07/16,Bolivar,555008,BBGPG,3.866,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/17 12:05:19
2026/07/16,Bomaderry Gas Pipeline,523202,PIPE,20.830,0.000,20.830,0.000,,,NSW,Regional - NSW,590011,2026/07/17 12:58:30
2026/07/16,BPP,530030,PIPE,2.270,12.150,0.000,9.886,,,VIC,Gippsland,590009,2026/07/20 11:00:12
2026/07/16,Braemar 2 Power Station,544085,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 12:30:15
2026/07/16,Braemar Power Station,544252,BBGPG,0.035,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 11:01:11
2026/07/16,BWP,540096,PIPE,0.000,0.000,0.000,98.727,,,QLD,Wallumbilla Hub,540032,2026/07/17 12:46:32
2026/07/16,BWP,540096,PIPE,0.000,97.939,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 12:46:32
2026/07/16,CGP,540059,PIPE,0.000,0.000,78.005,0.000,,,QLD,Ballera,540078,2026/07/17 12:46:32
2026/07/16,CGP,540059,PIPE,61.002,0.000,0.000,14.722,,,QLD,Regional - QLD,590001,2026/07/17 12:46:32
2026/07/16,Channel Island Power Station,580231,BBGPG,26.762,0.000,0.000,0.000,,,NT,Darwin,580001,2026/07/17 12:46:32
2026/07/16,Colongra,523120,BBGPG,0.016,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/17 12:00:05
2026/07/16,ColongraGP,520090,PIPE,-2.526,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/17 12:00:05
2026/07/16,ColongraGP,520090,PIPE,0.016,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/07/17 12:00:05
2026/07/16,Combabula,540094,PROD,0.000,292.022,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/21 11:36:34
2026/07/16,Condabri Central,540080,PROD,0.000,143.986,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/21 11:36:34
2026/07/16,Condabri North,540090,PROD,0.000,164.890,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/21 11:36:34
2026/07/16,Condabri South,540086,PROD,0.000,156.633,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/21 11:36:34
2026/07/16,Condamine Power Station,544274,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 10:35:54
2026/07/16,CRWP,540098,PIPE,0.000,0.000,154.513,0.000,,,QLD,Wallumbilla Hub,540032,2026/07/17 10:13:06
2026/07/16,CRWP,540098,PIPE,0.000,0.027,41.272,204.935,,,QLD,Regional - QLD,590001,2026/07/17 10:13:06
2026/07/16,CWP,520054,PIPE,4.662,0.000,4.313,0.000,,,NSW,Regional - NSW,590011,2026/07/17 12:46:32
2026/07/16,Daandine,540050,PROD,0.000,55.382,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 12:30:15
2026/07/16,Dandenong LNG,530038,STOR,0.000,0.199,0.000,0.000,618.961,27.889,VIC,Melbourne,590008,2026/07/17 12:46:32
2026/07/16,DDP,540097,PIPE,0.000,0.000,0.000,204.076,,,QLD,Wallumbilla Hub,540032,2026/07/17 12:01:28
2026/07/16,DDP,540097,PIPE,14.449,594.009,138.796,515.501,,,QLD,Regional - QLD,590001,2026/07/17 12:01:28
2026/07/16,DDPS,544027,BBGPG,14.449,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 12:01:28
2026/07/16,Diamantina Power Station,544077,BBGPG,27.738,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 12:46:32
2026/07/16,Dry Creek Power Station,555026,BBGPG,0.000,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/17 11:31:05
2026/07/16,EGP,520047,PIPE,132.720,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/17 12:01:05
2026/07/16,EGP,520047,PIPE,16.512,0.000,0.000,0.000,,,NSW,Canberra,520009,2026/07/17 12:01:05
2026/07/16,EGP,520047,PIPE,0.000,224.682,0.000,124.805,,,VIC,Longford Hub,530015,2026/07/17 12:01:05
2026/07/16,EGP,520047,PIPE,5.160,0.000,0.000,20.830,,,NSW,Regional - NSW,590011,2026/07/17 12:01:05
2026/07/16,EGP,520047,PIPE,1.027,74.082,0.000,0.000,,,VIC,Regional - VIC,590012,2026/07/17 12:01:05
2026/07/16,EO4PL,540055,PIPE,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 10:35:45
2026/07/16,Eurombah Creek,540089,PROD,0.000,144.438,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/21 11:36:34
2026/07/16,Fairview,540070,PROD,0.000,288.090,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 10:13:17
2026/07/16,GLNG (Curtis Island),544276,LNGEXPORT,704.226,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/17 10:13:06
2026/07/16,GLNG Pipeline,540092,PIPE,704.226,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/17 10:13:06
2026/07/16,GLNG Pipeline,540092,PIPE,0.000,419.356,207.999,0.004,,,QLD,Regional - QLD,590001,2026/07/17 10:35:45
2026/07/16,Hallett,555029,BBGPG,0.253,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/07/17 11:31:05
2026/07/16,Hunter Power Station,523210,BBGPG,0.004,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/07/17 12:46:32
2026/07/16,ICF,530071,COMPRESSOR,0.000,0.000,10.000,10.000,,,VIC,Iona Hub,530016,2026/07/17 08:35:03
2026/07/16,Iona UGS,530042,STOR,10.000,240.954,0.000,0.000,18735.585,0.000,VIC,Iona Hub,530016,2026/07/17 08:30:04
2026/07/16,Jeerelang,533161,BBGPG,0.156,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/20 11:00:12
2026/07/16,Jordan,540088,PROD,0.000,313.622,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/17 10:35:45
